id,genres,keywords,original_title,overview,popularity,vote_average,vote_count,title
436,"['Drama', 'Thriller', 'Crime']","['new york city', 'individual', 'adolescence', 'airplane', 'drug crime', 'drug trafficking', 'pregnancy', 'bravery', 'cocaine', 'drug mule', 'illegal immigration', 'maquiladora', 'teacher', 'self esteem', 'teenage protagonist']","María, llena eres de gracia",A pregnant Colombian teenager becomes a drug mule to make some desperately needed money for her family.,13.02,7.215,355,Maria Full of Grace
591274,"['Mystery', 'Horror']","['based on novel or book', 'summer camp', '1970s', 'curse', 'witchcraft']",Fear Street: 1978,"In 1978, two rival groups at Camp Nightwing must band together to solve a terrifying mystery when horrors from their towns' history come alive.",31.453,7.214,1739,Fear Street: 1978
499932,"['Crime', 'Drama', 'Thriller']","['small town', 'suicide', 'sheriff', 'based on novel or book', 'gun', 'murder', 'serial killer', 'photograph', 'church', 'gothic', 'madness', 'post world war ii', 'reverend']",The Devil All the Time,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.",19.403,7.214,3092,The Devil All the Time
9576,"['Comedy', 'Romance']","['infidelity', 'new york city', 'love', 'friends', 'feminist', 'cross dressing', 'agent', 'reputation', 'unemployed actor', 'serenade', 'apology', 'live television', 'witty', 'clever social commentary']",Tootsie,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego - Dorothy Michaels - in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.",24.085,7.2,1621,Tootsie
204436,"['Animation', 'Romance', 'Adventure', 'Drama', 'Fantasy']",['musical'],Jack et la mécanique du cœur,"In Scotland 1874, Jack is born on the coldest day ever. Because of the extreme cold, his heart stops beating. The responsible midwife in Edinburgh finds a way to save him by replacing his heart with a clock. So he lives and remains under the midwife's protective care. But he must not get angry or excited because that endangers his life by causing his clock to stop working. Worse than that, when he grows up, he has to face the fact he cannot fall in love because that too could stop his delicate heart.",15.951,7.212,669,Jack and the Cuckoo-Clock Heart
16563,"['Comedy', 'Drama', 'Western']","['sibling relationship', 'brother', 'bride', 'log cabin', 'musical', 'big family', 'oregon, usa', 'wedding', 'based on short story', 'uncle niece relationship', 'mountain pass', 'snowed in', '19th century', 'barn raising']",Seven Brides for Seven Brothers,"In 1850 Oregon, when a backwoodsman brings a wife home to his farm, his six brothers decide that they want to get married too.",23.677,7.212,500,Seven Brides for Seven Brothers
15196,"['Comedy', 'Thriller', 'Crime', 'Mystery']","['blackmail', 'butler', 'board game', 'mansion', 'whodunit', 'maid', 'old house']",Clue,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",40.316,7.213,1566,Clue
18320,"['Drama', 'History', 'Romance']","['royal family', 'biography', 'royalty', 'period drama', '19th century', 'british monarchy']",The Young Victoria,"As the only legitimate heir of England's King William, teenage Victoria gets caught up in the political machinations of her own family. Victoria's mother wants her to sign a regency order, while her Belgian uncle schemes to arrange a marriage between the future monarch and Prince Albert, the man who will become the love of her life.",14.127,7.211,954,The Young Victoria
2654,"['Horror', 'Thriller', 'Mystery']","['small town', 'insanity', 'paranoia', 'diner', 'new hampshire', 'disappearance', 'author', 'church', 'gothic', 'crucifix', 'new england', 'insurance investigator', 'ghost town', 'publisher', 'horror novel', 'lovecraftian']",In the Mouth of Madness,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.,15.875,7.211,1516,In the Mouth of Madness
56825,['Comedy'],"['dark comedy', 'high school reunion', 'bullying in the workplace', 'ensemble cast']",Compagni di scuola,"A group of former high school classmates meets for a reunion 15 years after graduation, only to discover that any innocence or friendship is long lost.",6.153,7.21,346,Compagni di scuola
10772,"['Action', 'Western']","['hitman', 'coffin', 'lone wolf', 'stetson', 'spaghetti western', 'django']",Django,A coffin-dragging gunslinger and a prostitute become embroiled in a bitter feud between a merciless masked clan and a band of Mexican revolutionaries.,26.019,7.21,831,Django
287495,"['Drama', 'History']","['nazi', 'germany', 'war crimes', 'holocaust (shoah)', 'world war ii', 'investigation', 'based on true story', 'trial', 'post war germany', 'lawyer', 'prosecutor', 'war criminal', '1950s', 'josef mengele', 'nazi war criminal']",Im Labyrinth des Schweigens,A young prosecutor in postwar West Germany investigates a massive conspiracy to cover up the Nazi pasts of prominent public figures.,11.519,7.209,543,Labyrinth of Lies
251,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']","['fortune teller', 'corruption', 'afterlife', 'money transfer', 'money laundering', 'pottery', 'hell', 'heaven', 'murder', 'death', 'ghost', 'spiritism']",Ghost,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",38.729,7.21,5194,Ghost
336845,"['Drama', 'Crime', 'TV Movie']","['kidnapping', 'based on true story', 'true crime', 'woman director']",Cleveland Abduction,"A single mother becomes Ariel Castro's first kidnapping victim, and finds herself trapped in his home with two other women for 11 years.",12.842,7.2,329,Cleveland Abduction
75258,"['Animation', 'Family', 'Fantasy', 'Adventure']","['cold', 'winter', 'fairy tale', 'fairy', 'separation', 'duringcreditsstinger', 'woman director']",Secret of the Wings,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,53.316,7.2,1137,Secret of the Wings
34433,"['Animation', 'Science Fiction', 'Action']","['mind control', 'martial arts', 'legend', 'superhero', 'transformation', 'space travel', 'based on manga', 'martial artist', 'super power', 'super villain', 'anime', 'father son relationship']",ドラゴンボールＺ 燃え尽きろ!!熱戦・烈戦・超激戦,"While the Saiyan Paragus persuades Vegeta to rule a new planet, King Kai alerts Goku of the South Galaxy's destruction by an unknown Super Saiyan.",57.055,7.208,825,Dragon Ball Z: Broly – The Legendary Super Saiyan
14047,['Drama'],['biography'],The Great Debaters,The true story of a brilliant but politically radical debate team coach who uses the power of words to transform a group of underdog African-American college students into a historical powerhouse that took on the Harvard elite.,11.073,7.208,550,The Great Debaters
6978,"['Comedy', 'Action', 'Adventure', 'Fantasy']","['martial arts', 'kung fu', 'magic', 'san francisco, california', 'kidnapping', 'chinatown', 'mercenary', 'mythology', 'truck driver', 'adventurer', '1980s']",Big Trouble in Little China,"When trucker Jack Burton agreed to take his friend, Wang Chi, to pick up his fiancee at the airport, he never expected to get involved in a supernatural battle between good and evil. Wang's fiancee has emerald green eyes, which make her a perfect target for immortal sorcerer Lo Pan—who must marry a girl with green eyes so he can regain his physical form.",26.558,7.208,2757,Big Trouble in Little China
170,"['Horror', 'Thriller', 'Science Fiction']","['daughter', 'taxi', 'london, england', 'submachine gun', 'gas station', 'laboratory', 'hospital', 'zombie', 'brutality', 'church', 'rage', 'epidemic', 'military', 'virus', 'waking from coma', 'animal research']",28 Days Later,"Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.",46.179,7.207,6237,28 Days Later
420622,"['Drama', 'Romance']","['comic book', 'biography', 'polyamory', 'bdsm', 'censorship', 'freedom of expression']",Professor Marston and the Wonder Women,"The unconventional life of Dr. William Marston, the Harvard psychologist and inventor who helped invent the modern lie detector test and created Wonder Woman in 1941.",25.427,7.207,799,Professor Marston and the Wonder Women
16907,"['Comedy', 'Action', 'Animation', 'Adventure']","['ninja', 'anime']",劇場版 NARUTO 大活劇! 雪姫忍法帖だってばよ!!,"Naruto is thrilled when he is sent on a mission to protect his favorite actress, Yukie Fujikaze, on the set of her new movie, The Adventures of Princess Gale. But when the crew ventures out to film in the icy, foreboding Land of Snow, Yukie mysteriously flees! Naruto and his squad set off to find her... unaware that three Snow Ninja lie in wait, with a sinister purpose that will force Yukie to face her hidden past!",22.11,7.207,479,Naruto the Movie: Ninja Clash in the Land of Snow
10528,"['Action', 'Adventure', 'Crime', 'Mystery']","['london, england', 'based on novel or book', 'detective', 'scotland yard', 'coffin', 'pentagram', 'black magic', 'arrest', 'partner', 'murder', 'serial killer', 'steampunk', 'whodunit', 'buddy', 'clue', 'curious', 'observation', '19th century', 'sherlock', 'victorian era', 'sherlock holmes', 'sherlock films', 'mystery']",Sherlock Holmes,Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,64.869,7.207,13365,Sherlock Holmes
5176,['Western'],"['dying and death', 'race against time', 'hero', 'saloon', 'parent child relationship', 'liberation of prisoners', 'arizona', 'transport of prisoners', 'wilderness', 'stetson', 'railway car', 'rivalry', 'gang', 'gunfight', 'family', 'dishonesty', 'heroic mission', 'righting the wronged']",3:10 to Yuma,"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",22.374,7.207,3321,3:10 to Yuma
